Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1988,I Wish I Had A Girl,Henry Lee Summer,18,home collection,rock
1988,"Kokomo (From""Cocktail"" )",The Beach Boys,18,pop,pop
1988,Lost In You,Rod Stewart,18,classic rock,rock
1988,Love Changes (Everything),Climie Fisher,18,pop,pop
1988,Mercedes Boy,Pebbles,18,rnb,r&b / soul
1988,"Nobody's Fool (Theme From ""Caddyshack II"")",Kenny Loggins,18,rock,rock
1988,One Good Woman,Peter Cetera,18,pop,pop
1988,One More Try,George Michael,18,pop,pop
1988,Power Of Love,Laura Branigan,18,pop,pop
1988,Prove Your Love,Taylor Dayne,18,pop,pop
1988,Roll With It,Steve Winwood,18,classic rock,rock
1988,Spring Love (Come Back To Me),Stevie B,18,freestyle,pop
1988,Tall Cool One,Robert Plant,18,classic rock,rock
1988,The Promise,When In Rome,18,new wave,rock
1988,The Way You Make Me Feel,Michael Jackson,18,pop,pop
1988,Together Forever,Rick Astley,18,pop,pop
1988,True Faith,New Order,18,new wave,rock
1988,We'll Be Together,Sting,18,rock,rock
1988,What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,18,synthpop,pop
1988,Where Do Broken Hearts Go,Whitney Houston,18,pop,pop
1988,You Don't Know,Scarlett & Black,18,new wave,rock
1988,"""Baby, I Love Your Way/Freebird Medley""",Will to Power,17,pop,pop
1988,(Sittin' On) The Dock Of The Bay,Michael Bolton,17,pop,pop
1988,All Fired Up,Pat Benatar,17,rock,rock
1988,Circle In The Sand,Belinda Carlisle,17,pop,pop
1988,Devil Inside,INXS,17,rock,rock
1988,Don't Be Cruel,Cheap Trick,17,classic rock,rock
1988,Don't You Know What The Night Can Do?,Steve Winwood,17,classic rock,rock
1988,Dreaming,Orchestral Manoeuvres In The Dark,17,new wave,rock
1988,Father Figure,George Michael,17,pop,pop
1988,How Can I Fall?,Breathe,17,pop,pop
1988,I Could Never Take The Place Of Your Man,Prince,17,funk,r&b / soul
1988,I Don't Mind At All,Bourgeois Tagg,17,home collection,rock
1988,I Don't Want To Live Without You,Foreigner,17,classic rock,rock
1988,Man In The Mirror,Michael Jackson,17,pop,pop
1988,New Sensation,INXS,17,rock,rock
1988,One Moment In Time,Whitney Houston,17,pop,pop
1988,Out Of The Blue,Debbie Gibson,17,pop,pop
1988,Pink Cadillac,Natalie Cole,17,jazz,jazz
1988,Rag Doll,Aerosmith,17,hard rock,rock
1988,Sayin' Sorry (Don't Make It Right),Denise Lopez,17,freestyle,dance / electronic
1988,Some Kind Of Lover,Jody Watley,17,soul,r&b / soul
1988,Waiting For A Star To Fall,Boy Meets Girl,17,pop,pop
1988,A Nightmare On My Street,D.J. Jazzy Jeff & The Fresh Prince,16,hip-hop,hip hop / rap
1988,Brilliant Disguise,Bruce Springsteen,16,rock,rock
1988,Edge Of A Broken Heart,Vixen,16,hard rock,rock
1988,Everything Your Heart Desires,Daryl Hall  John Oates,16,pop,pop
1988,Fallen Angel,Poison,16,hard rock,rock
1988,Hysteria,Def Leppard,16,rock,rock
1988,I Get Weak,Belinda Carlisle,16,pop,pop
1988,I Know You're Out There Somewhere,The Moody Blues,16,progressive rock,rock
1988,It Takes Two,Rob Base & D.J. E-Z Rock,16,hip-hop,hip hop / rap
1988,It Would Take A Strong Strong Man,Rick Astley,16,pop,pop
1988,Just Like Paradise,David Lee Roth,16,hard rock,rock
1988,Love Will Save The Day,Whitney Houston,16,pop,pop
1988,Monkey,George Michael,16,pop,pop
1988,Motortown,The Kane Gang,16,pop,pop
1988,Should I Say Yes?,Nu Shooz,16,dance,dance / electronic
1988,Skeletons,Stevie Wonder,16,soul,r&b / soul
1988,The Colour Of Love,Billy Ocean,16,pop,pop
1988,The Valley Road,Bruce Hornsby & The Range,16,classic rock,rock
1988,Tunnel Of Love,Bruce Springsteen,16,rock,rock
1988,"""Boy, I've Been Told""",SaFire,15,freestyle,latin
1988,Always On My Mind,Pet Shop Boys,15,synthpop,pop
1988,Bad Medicine,Bon Jovi,15,rock,rock
1988,Cars With The Boom,L'Trimm,15,hip-hop,hip hop / rap
1988,Check It Out,John Mellencamp,15,rock,rock
1988,Giving You The Best That I Got,Anita Baker,15,soul,r&b / soul
1988,I Do You,The Jets,15,pop,pop
1988,Look Away,Chicago,15,classic rock,rock
1988,My Girl,Suave,15,new orleans,r&b / soul
1988,One Step Up,Bruce Springsteen,15,rock,rock
1988,Paradise,Sade,15,soul,r&b / soul
1988,Perfect World,Huey Lewis & The News,15,rock,rock
1988,Rock Of Life,Rick Springfield,15,rock,rock
1988,Strangelove,Depeche Mode,15,new wave,rock
1988,The Twist,Fat Boys,15,hip-hop,hip hop / rap
1988,Trouble,Nia Peeples,15,soul,r&b / soul
1988,True Love,Glenn Frey,15,classic rock,rock
1988,Twilight World,Swing Out Sister,15,pop,pop
1988,Under The Milky Way,The Church,15,post-punk,rock
